Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,16,13,6,,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,0,0,0,,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,19,0,0,,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,5,5,13,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,7,4,5,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,40,32,34,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,13,4,10,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,2,5,6,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,1,2,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,58,56,59,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,16,16,21,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,26,15,18,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,21,17,18,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,302,306,379,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,27,11,10,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,75,65,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,3,76,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,0,1,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,1,0,3,,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,1,1,,,,,,,,,
2026,21,Puebla,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,0,1,,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,1,2,1,,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,1,0,0,,,,,,,,,
2026,21,Puebla,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,,,,,,,,,
2026,21,Puebla,Libertad personal,Rapto,Rapto,Rapto,0,0,0,,,,,,,,,
2026,21,Puebla,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,9,6,15,,,,,,,,,
2026,21,Puebla,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,56,56,54,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,61,83,91,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,108,106,133,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,28,41,50,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,7,12,5,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,37,26,50,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,25,22,36,,,,,,,,,
2026,21,Puebla,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,36,41,47,,,,,,,,,
2026,21,Puebla,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,18,19,25,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a casa habitación,Con violencia,22,21,25,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a casa habitación,Sin violencia,124,112,149,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,208,160,181,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,275,271,339,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,51,53,58,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,245,203,250,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de autopartes,Con violencia,1,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de autopartes,Sin violencia,205,133,182,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a transportista,Con violencia,110,86,101,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a transportista,Sin violencia,6,4,4,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,239,203,262,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,80,73,83,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo en transporte público individual,Con violencia,3,8,14,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,4,3,2,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,43,24,44,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,110,96,115,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Con violencia,41,41,55,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Sin violencia,80,85,73,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,1,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a negocio,Con violencia,140,128,138,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo a negocio,Sin violencia,130,124,135,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de ganado,Con violencia,0,1,2,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de ganado,Sin violencia,6,4,3,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,2,0,1,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,1,1,2,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,34,27,49,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Otros robos,Con violencia,73,64,96,,,,,,,,,
2026,21,Puebla,El patrimonio,Robo,Otros robos,Sin violencia,339,330,377,,,,,,,,,
2026,21,Puebla,El patrimonio,Fraude,Fraude,Fraude,447,449,631,,,,,,,,,
2026,21,Puebla,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,135,122,145,,,,,,,,,
2026,21,Puebla,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,3,9,3,,,,,,,,,
2026,21,Puebla,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,5,14,15,,,,,,,,,
2026,21,Puebla,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,0,0,0,,,,,,,,,
2026,21,Puebla,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,387,310,393,,,,,,,,,
2026,21,Puebla,El patrimonio,Despojo,Despojo,Despojo,117,128,131,,,,,,,,,
2026,21,Puebla,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,2,0,,,,,,,,,
2026,21,Puebla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,848,848,1005,,,,,,,,,
2026,21,Puebla,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,,,,,,,,,
2026,21,Puebla,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,28,36,44,,,,,,,,,
2026,21,Puebla,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,7,3,5,,,,,,,,,
2026,21,Puebla,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,8,6,57,,,,,,,,,
2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,0,0,0,,,,,,,,,
2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0,,,,,,,,,
2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,,,,,,,,,
2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,1,1,1,,,,,,,,,
2026,21,Puebla,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,0,2,1,,,,,,,,,
2026,21,Puebla,La sociedad,Discriminación,Discriminación,Discriminación,5,1,7,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,126,106,143,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,192,194,255,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,34,22,39,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,369,419,444,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,17,26,20,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,2,0,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,30,29,50,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,26,37,34,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,1,3,4,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,46,61,41,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,6,1,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,18,15,12,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,0,0,0,,,,,,,,,
2026,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,22,11,58,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,2,3,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,7,4,7,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,2,2,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,8,4,11,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,26,0,35,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,1,34,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,8,7,15,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,20,13,23,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,14,12,10,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,271,235,297,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,34,87,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,8,4,6,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,107,13,108,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,83,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,2,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,0,1,0,,,,,,,,,
2026,22,Querétaro,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,1,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,0,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,0,0,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Rapto,Rapto,Rapto,0,0,0,,,,,,,,,
2026,22,Querétaro,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,10,6,16,,,,,,,,,
2026,22,Querétaro,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,20,29,12,,,,,,,,,
2026,22,Querétaro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,57,57,81,,,,,,,,,
2026,22,Querétaro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,6,16,,,,,,,,,
